row_id,order_id,created_at,item_name,item_cat,item_size,item_price,quantity,cust_firstname,cust_lastname,delivery,delivery_address1,delivery_address2,delivery_city,delivery_postcode,total_price,Order_total
1515,1238,16/01/2025 16:08,Margherita,Special Pizza,Regular,13,2,Christy,Burton,TRUE,51351 Abigail Burgs Suite 437,Suite 551,Philadelphia,19104,26,172
1516,1238,16/01/2025 16:08,Chocolate Brownie,Desserts,,5,3,Christy,Burton,TRUE,51351 Abigail Burgs Suite 437,Suite 551,Philadelphia,19104,15,172
1517,1238,16/01/2025 16:08,Pepperoni,Signature Pizza,Large,17,4,Christy,Burton,TRUE,51351 Abigail Burgs Suite 437,Suite 551,Philadelphia,19104,68,172
1518,1238,16/01/2025 16:08,Coca Cola,Beverages,33CL,3,4,Christy,Burton,TRUE,51351 Abigail Burgs Suite 437,Suite 551,Philadelphia,19104,12,172
1519,1238,16/01/2025 16:08,Pepperoni,Signature Pizza,Large,17,3,Christy,Burton,TRUE,51351 Abigail Burgs Suite 437,Suite 551,Philadelphia,19104,51,172
1520,1837,16/01/2025 16:15,Garlic Bread,Sides,,6,3,Jason,Wong,TRUE,66912 Cooper Mills Suite 221,Apt. 862,New York,10004,18,76
1521,1837,16/01/2025 16:15,Margherita,Special Pizza,Regular,13,1,Jason,Wong,TRUE,66912 Cooper Mills Suite 221,Apt. 862,New York,10004,13,76
1522,1837,16/01/2025 16:15,Chocolate Brownie,Desserts,,5,4,Jason,Wong,TRUE,66912 Cooper Mills Suite 221,Apt. 862,New York,10004,20,76
1523,1837,16/01/2025 16:15,Coca Cola,Beverages,33CL,3,5,Jason,Wong,TRUE,66912 Cooper Mills Suite 221,Apt. 862,New York,10004,15,76
1524,1837,16/01/2025 16:15,Chocolate Brownie,Desserts,,5,2,Jason,Wong,TRUE,66912 Cooper Mills Suite 221,Apt. 862,New York,10004,10,76
1525,1936,16/01/2025 16:45,Garlic Bread,Sides,,6,1,Mark,Foster,FALSE,026 Lynn Islands Suite 864,Suite 624,Philadelphia,19106,6,77
1526,1936,16/01/2025 16:45,Margherita,Special Pizza,Large,15,1,Mark,Foster,FALSE,026 Lynn Islands Suite 864,Suite 624,Philadelphia,19106,15,77
1527,1936,16/01/2025 16:45,Garlic Bread,Sides,,6,2,Mark,Foster,FALSE,026 Lynn Islands Suite 864,Suite 624,Philadelphia,19106,12,77
1528,1936,16/01/2025 16:45,Garlic Bread,Sides,,6,4,Mark,Foster,FALSE,026 Lynn Islands Suite 864,Suite 624,Philadelphia,19106,24,77
1529,1936,16/01/2025 16:45,Chocolate Brownie,Desserts,,5,4,Mark,Foster,FALSE,026 Lynn Islands Suite 864,Suite 624,Philadelphia,19106,20,77
1530,1906,16/01/2025 16:54,Pepperoni,Signature Pizza,Large,17,5,Autumn,Davis,TRUE,7108 Brown Centers Apt. 874,Apt. 927,Philadelphia,19102,85,217
1531,1906,16/01/2025 16:54,Garlic Bread,Sides,,6,3,Autumn,Davis,TRUE,7108 Brown Centers Apt. 874,Apt. 927,Philadelphia,19102,18,217
1532,1906,16/01/2025 16:54,Pepperoni,Signature Pizza,Regular,15,5,Autumn,Davis,TRUE,7108 Brown Centers Apt. 874,Apt. 927,Philadelphia,19102,75,217
1533,1906,16/01/2025 16:54,Coca Cola,Beverages,1.5L,6,4,Autumn,Davis,TRUE,7108 Brown Centers Apt. 874,Apt. 927,Philadelphia,19102,24,217
1534,1906,16/01/2025 16:54,Chocolate Brownie,Desserts,,5,3,Autumn,Davis,TRUE,7108 Brown Centers Apt. 874,Apt. 927,Philadelphia,19102,15,217
1535,1147,16/01/2025 18:32,Margherita,Special Pizza,Regular,13,2,Tiffany,Wise,FALSE,2772 Schroeder Park,Apt. 472,New York,10003,26,26
1536,1180,16/01/2025 18:40,Margherita,Special Pizza,Regular,13,1,Brian,Rivas,FALSE,897 Sawyer Via Apt. 218,Suite 138,Philadelphia,19102,13,96
1537,1180,16/01/2025 18:40,Chocolate Brownie,Desserts,,5,3,Brian,Rivas,FALSE,897 Sawyer Via Apt. 218,Suite 138,Philadelphia,19102,15,96
1538,1180,16/01/2025 18:40,Pepperoni,Signature Pizza,Large,17,4,Brian,Rivas,FALSE,897 Sawyer Via Apt. 218,Suite 138,Philadelphia,19102,68,96
1539,1633,16/01/2025 19:03,Garlic Bread,Sides,,6,2,Kevin,Johnson,TRUE,05122 Kim Dam,Suite 127,New York,10007,12,22
1540,1633,16/01/2025 19:03,Chocolate Brownie,Desserts,,5,2,Kevin,Johnson,TRUE,05122 Kim Dam,Suite 127,New York,10007,10,22
1541,1560,16/01/2025 19:22,Margherita,Special Pizza,Large,15,3,Frederick,Young,TRUE,4715 Scott Trail,Apt. 259,Philadelphia,19106,45,147
1542,1560,16/01/2025 19:22,Garlic Bread,Sides,,6,5,Frederick,Young,TRUE,4715 Scott Trail,Apt. 259,Philadelphia,19106,30,147
1543,1560,16/01/2025 19:22,Coca Cola,Beverages,1.5L,6,2,Frederick,Young,TRUE,4715 Scott Trail,Apt. 259,Philadelphia,19106,12,147
1544,1560,16/01/2025 19:22,Margherita,Special Pizza,Large,15,4,Frederick,Young,TRUE,4715 Scott Trail,Apt. 259,Philadelphia,19106,60,147
1545,1905,16/01/2025 19:26,Garlic Bread,Sides,,6,1,Ashley,Mathews,FALSE,947 Nancy Street Apt. 735,Suite 722,New York,10003,6,60
1546,1905,16/01/2025 19:26,Chocolate Brownie,Desserts,,5,5,Ashley,Mathews,FALSE,947 Nancy Street Apt. 735,Suite 722,New York,10003,25,60
1547,1905,16/01/2025 19:26,Pepperoni,Signature Pizza,Large,17,1,Ashley,Mathews,FALSE,947 Nancy Street Apt. 735,Suite 722,New York,10003,17,60
1548,1905,16/01/2025 19:26,Coca Cola,Beverages,33CL,3,2,Ashley,Mathews,FALSE,947 Nancy Street Apt. 735,Suite 722,New York,10003,6,60
1549,1905,16/01/2025 19:26,Garlic Bread,Sides,,6,1,Ashley,Mathews,FALSE,947 Nancy Street Apt. 735,Suite 722,New York,10003,6,60
1550,1772,16/01/2025 20:25,Garlic Bread,Sides,,6,2,Paul,Brown,TRUE,446 Samantha Circles,Suite 498,Philadelphia,19106,12,57
1551,1772,16/01/2025 20:25,Pepperoni,Signature Pizza,Regular,15,1,Paul,Brown,TRUE,446 Samantha Circles,Suite 498,Philadelphia,19106,15,57
1552,1772,16/01/2025 20:25,Chocolate Brownie,Desserts,,5,5,Paul,Brown,TRUE,446 Samantha Circles,Suite 498,Philadelphia,19106,25,57
1553,1772,16/01/2025 20:25,Chocolate Brownie,Desserts,,5,1,Paul,Brown,TRUE,446 Samantha Circles,Suite 498,Philadelphia,19106,5,57
1554,1368,16/01/2025 21:19,Chocolate Brownie,Desserts,,5,1,Timothy,Gill,FALSE,320 Bernard Coves,Apt. 983,Philadelphia,19103,5,126
1555,1368,16/01/2025 21:19,Pepperoni,Signature Pizza,Large,17,1,Timothy,Gill,FALSE,320 Bernard Coves,Apt. 983,Philadelphia,19103,17,126
1556,1368,16/01/2025 21:19,Chocolate Brownie,Desserts,,5,4,Timothy,Gill,FALSE,320 Bernard Coves,Apt. 983,Philadelphia,19103,20,126
1557,1368,16/01/2025 21:19,Pepperoni,Signature Pizza,Regular,15,4,Timothy,Gill,FALSE,320 Bernard Coves,Apt. 983,Philadelphia,19103,60,126
1558,1368,16/01/2025 21:19,Garlic Bread,Sides,,6,4,Timothy,Gill,FALSE,320 Bernard Coves,Apt. 983,Philadelphia,19103,24,126
1559,1045,16/01/2025 21:56,Coca Cola,Beverages,1.5L,6,3,Dana,Jones,TRUE,693 Marshall Corner Apt. 814,Suite 280,New York,10007,18,190
1560,1045,16/01/2025 21:56,Chocolate Brownie,Desserts,,5,4,Dana,Jones,TRUE,693 Marshall Corner Apt. 814,Suite 280,New York,10007,20,190
1561,1045,16/01/2025 21:56,Pepperoni,Signature Pizza,Large,17,5,Dana,Jones,TRUE,693 Marshall Corner Apt. 814,Suite 280,New York,10007,85,190
1562,1045,16/01/2025 21:56,Margherita,Special Pizza,Regular,13,4,Dana,Jones,TRUE,693 Marshall Corner Apt. 814,Suite 280,New York,10007,52,190
1563,1045,16/01/2025 21:56,Coca Cola,Beverages,33CL,3,5,Dana,Jones,TRUE,693 Marshall Corner Apt. 814,Suite 280,New York,10007,15,190
1564,1792,16/01/2025 22:29,Coca Cola,Beverages,1.5L,6,5,Melissa,Marquez,TRUE,10555 Espinoza Mills Apt. 827,Suite 681,Philadelphia,19103,30,75
1565,1792,16/01/2025 22:29,Garlic Bread,Sides,,6,4,Melissa,Marquez,TRUE,10555 Espinoza Mills Apt. 827,Suite 681,Philadelphia,19103,24,75
1566,1792,16/01/2025 22:29,Coca Cola,Beverages,1.5L,6,1,Melissa,Marquez,TRUE,10555 Espinoza Mills Apt. 827,Suite 681,Philadelphia,19103,6,75
1567,1792,16/01/2025 22:29,Coca Cola,Beverages,33CL,3,5,Melissa,Marquez,TRUE,10555 Espinoza Mills Apt. 827,Suite 681,Philadelphia,19103,15,75
1568,1244,17/01/2025 01:20,Margherita,Special Pizza,Regular,13,3,Crystal,Smith,TRUE,09244 Tran Loaf Apt. 289,Apt. 384,Philadelphia,19111,39,39
1569,1272,17/01/2025 01:52,Pepperoni,Signature Pizza,Large,17,1,James,Schultz,TRUE,0449 Velasquez Falls Apt. 022,Suite 225,Philadelphia,19106,17,17
1570,1522,17/01/2025 02:14,Coca Cola,Beverages,33CL,3,5,Connie,Welch,FALSE,86159 Thomas Forest,Suite 500,Philadelphia,19106,15,20
1571,1522,17/01/2025 02:14,Chocolate Brownie,Desserts,,5,1,Connie,Welch,FALSE,86159 Thomas Forest,Suite 500,Philadelphia,19106,5,20
1572,1828,17/01/2025 02:33,Pepperoni,Signature Pizza,Regular,15,5,Christine,Smith,TRUE,2991 Michael Street,Apt. 339,Philadelphia,19102,75,78
1573,1828,17/01/2025 02:33,Coca Cola,Beverages,33CL,3,1,Christine,Smith,TRUE,2991 Michael Street,Apt. 339,Philadelphia,19102,3,78
1574,1250,17/01/2025 03:54,Margherita,Special Pizza,Large,15,1,Kyle,Griffith,TRUE,0592 Sanchez Point,Suite 038,Philadelphia,19111,15,39
1575,1250,17/01/2025 03:54,Garlic Bread,Sides,,6,4,Kyle,Griffith,TRUE,0592 Sanchez Point,Suite 038,Philadelphia,19111,24,39
1576,1109,17/01/2025 04:59,Garlic Bread,Sides,,6,3,John,Carpenter,FALSE,96847 Richard Way,Apt. 356,New York,10002,18,18
1577,1700,17/01/2025 05:50,Pepperoni,Signature Pizza,Large,17,5,Andrew,Lewis,TRUE,9584 Sims Common Suite 637,Apt. 782,Philadelphia,19102,85,186
1578,1700,17/01/2025 05:50,Garlic Bread,Sides,,6,2,Andrew,Lewis,TRUE,9584 Sims Common Suite 637,Apt. 782,Philadelphia,19102,12,186
1579,1700,17/01/2025 05:50,Margherita,Special Pizza,Large,15,2,Andrew,Lewis,TRUE,9584 Sims Common Suite 637,Apt. 782,Philadelphia,19102,30,186
1580,1700,17/01/2025 05:50,Margherita,Special Pizza,Regular,13,3,Andrew,Lewis,TRUE,9584 Sims Common Suite 637,Apt. 782,Philadelphia,19102,39,186
1581,1700,17/01/2025 05:50,Chocolate Brownie,Desserts,,5,4,Andrew,Lewis,TRUE,9584 Sims Common Suite 637,Apt. 782,Philadelphia,19102,20,186
1582,1243,17/01/2025 06:09,Margherita,Special Pizza,Regular,13,1,Juan,Murphy,FALSE,779 Dixon Plains Apt. 952,Suite 773,New York,10001,13,132
1583,1243,17/01/2025 06:09,Garlic Bread,Sides,,6,2,Juan,Murphy,FALSE,779 Dixon Plains Apt. 952,Suite 773,New York,10001,12,132
1584,1243,17/01/2025 06:09,Margherita,Special Pizza,Large,15,1,Juan,Murphy,FALSE,779 Dixon Plains Apt. 952,Suite 773,New York,10001,15,132
1585,1243,17/01/2025 06:09,Garlic Bread,Sides,,6,4,Juan,Murphy,FALSE,779 Dixon Plains Apt. 952,Suite 773,New York,10001,24,132
1586,1243,17/01/2025 06:09,Pepperoni,Signature Pizza,Large,17,4,Juan,Murphy,FALSE,779 Dixon Plains Apt. 952,Suite 773,New York,10001,68,132
1587,1769,17/01/2025 06:37,Garlic Bread,Sides,,6,3,John,Dixon,TRUE,6396 Daniel Street Suite 568,Suite 020,New York,10001,18,30
1588,1769,17/01/2025 06:37,Coca Cola,Beverages,1.5L,6,2,John,Dixon,TRUE,6396 Daniel Street Suite 568,Suite 020,New York,10001,12,30
1589,1596,17/01/2025 06:41,Pepperoni,Signature Pizza,Large,17,2,Dawn,Davis,TRUE,3743 Arthur Route,Apt. 477,Philadelphia,19107,34,164
1590,1596,17/01/2025 06:41,Margherita,Special Pizza,Regular,13,5,Dawn,Davis,TRUE,3743 Arthur Route,Apt. 477,Philadelphia,19107,65,164
1591,1596,17/01/2025 06:41,Margherita,Special Pizza,Regular,13,5,Dawn,Davis,TRUE,3743 Arthur Route,Apt. 477,Philadelphia,19107,65,164
1592,1055,17/01/2025 08:04,Garlic Bread,Sides,,6,1,John,Steele,TRUE,529 Stone Parkway Apt. 680,Apt. 102,New York,10003,6,6
1593,1078,17/01/2025 08:12,Garlic Bread,Sides,,6,1,Melinda,Mccoy,FALSE,14496 Edward Path Suite 841,Suite 955,Philadelphia,19111,6,172
1594,1078,17/01/2025 08:12,Pepperoni,Signature Pizza,Large,17,4,Melinda,Mccoy,FALSE,14496 Edward Path Suite 841,Suite 955,Philadelphia,19111,68,172
1595,1078,17/01/2025 08:12,Pepperoni,Signature Pizza,Large,17,4,Melinda,Mccoy,FALSE,14496 Edward Path Suite 841,Suite 955,Philadelphia,19111,68,172
1596,1078,17/01/2025 08:12,Margherita,Special Pizza,Large,15,2,Melinda,Mccoy,FALSE,14496 Edward Path Suite 841,Suite 955,Philadelphia,19111,30,172
1597,1987,17/01/2025 09:47,Garlic Bread,Sides,,6,3,Lori,Vang,TRUE,77053 Gonzales Shoal,Apt. 949,New York,10002,18,133
1598,1987,17/01/2025 09:47,Chocolate Brownie,Desserts,,5,4,Lori,Vang,TRUE,77053 Gonzales Shoal,Apt. 949,New York,10002,20,133
1599,1987,17/01/2025 09:47,Coca Cola,Beverages,1.5L,6,4,Lori,Vang,TRUE,77053 Gonzales Shoal,Apt. 949,New York,10002,24,133
1600,1987,17/01/2025 09:47,Pepperoni,Signature Pizza,Large,17,4,Lori,Vang,TRUE,77053 Gonzales Shoal,Apt. 949,New York,10002,68,133
1601,1987,17/01/2025 09:47,Coca Cola,Beverages,33CL,3,1,Lori,Vang,TRUE,77053 Gonzales Shoal,Apt. 949,New York,10002,3,133
1602,1467,17/01/2025 10:07,Chocolate Brownie,Desserts,,5,1,Pamela,Adams,FALSE,03949 Sara Crest Apt. 296,Apt. 472,New York,10007,5,59
1603,1467,17/01/2025 10:07,Coca Cola,Beverages,1.5L,6,4,Pamela,Adams,FALSE,03949 Sara Crest Apt. 296,Apt. 472,New York,10007,24,59
1604,1467,17/01/2025 10:07,Coca Cola,Beverages,1.5L,6,5,Pamela,Adams,FALSE,03949 Sara Crest Apt. 296,Apt. 472,New York,10007,30,59
1605,1565,17/01/2025 10:28,Chocolate Brownie,Desserts,,5,5,Daniel,Holloway,TRUE,4441 Scott Rest,Suite 432,New York,10006,25,110
1606,1565,17/01/2025 10:28,Garlic Bread,Sides,,6,2,Daniel,Holloway,TRUE,4441 Scott Rest,Suite 432,New York,10006,12,110
1607,1565,17/01/2025 10:28,Chocolate Brownie,Desserts,,5,5,Daniel,Holloway,TRUE,4441 Scott Rest,Suite 432,New York,10006,25,110
1608,1565,17/01/2025 10:28,Coca Cola,Beverages,1.5L,6,4,Daniel,Holloway,TRUE,4441 Scott Rest,Suite 432,New York,10006,24,110
1609,1565,17/01/2025 10:28,Coca Cola,Beverages,1.5L,6,4,Daniel,Holloway,TRUE,4441 Scott Rest,Suite 432,New York,10006,24,110
1610,1143,17/01/2025 11:39,Garlic Bread,Sides,,6,5,Tyler,Mcknight,FALSE,12340 Joshua Ports,Suite 908,New York,10003,30,70
1611,1143,17/01/2025 11:39,Chocolate Brownie,Desserts,,5,4,Tyler,Mcknight,FALSE,12340 Joshua Ports,Suite 908,New York,10003,20,70
1612,1143,17/01/2025 11:39,Chocolate Brownie,Desserts,,5,4,Tyler,Mcknight,FALSE,12340 Joshua Ports,Suite 908,New York,10003,20,70
1613,1915,17/01/2025 11:53,Coca Cola,Beverages,33CL,3,1,Timothy,Brown,TRUE,9626 Williams Orchard Apt. 911,Suite 161,New York,10007,3,69
1614,1915,17/01/2025 11:53,Chocolate Brownie,Desserts,,5,3,Timothy,Brown,TRUE,9626 Williams Orchard Apt. 911,Suite 161,New York,10007,15,69
1615,1915,17/01/2025 11:53,Pepperoni,Signature Pizza,Large,17,3,Timothy,Brown,TRUE,9626 Williams Orchard Apt. 911,Suite 161,New York,10007,51,69
1616,1036,17/01/2025 12:32,Garlic Bread,Sides,,6,1,Kristi,Paul,TRUE,717 Desiree Canyon,Suite 413,Philadelphia,19104,6,12
1617,1036,17/01/2025 12:32,Coca Cola,Beverages,1.5L,6,1,Kristi,Paul,TRUE,717 Desiree Canyon,Suite 413,Philadelphia,19104,6,12
1618,1157,17/01/2025 13:17,Margherita,Special Pizza,Large,15,1,Sandra,Jones,TRUE,885 Maxwell Expressway Apt. 360,Apt. 324,New York,10003,15,15
1619,1019,17/01/2025 13:34,Chocolate Brownie,Desserts,,5,4,Michelle,Cortez,FALSE,7195 Dana Mount,Suite 414,New York,10006,20,80
1620,1019,17/01/2025 13:34,Pepperoni,Signature Pizza,Regular,15,3,Michelle,Cortez,FALSE,7195 Dana Mount,Suite 414,New York,10006,45,80
1621,1019,17/01/2025 13:34,Chocolate Brownie,Desserts,,5,3,Michelle,Cortez,FALSE,7195 Dana Mount,Suite 414,New York,10006,15,80
1622,1206,17/01/2025 13:53,Chocolate Brownie,Desserts,,5,5,Sharon,Watts,TRUE,581 Duke Camp,Apt. 450,Philadelphia,19115,25,90
1623,1206,17/01/2025 13:53,Chocolate Brownie,Desserts,,5,4,Sharon,Watts,TRUE,581 Duke Camp,Apt. 450,Philadelphia,19115,20,90
1624,1206,17/01/2025 13:53,Margherita,Special Pizza,Large,15,3,Sharon,Watts,TRUE,581 Duke Camp,Apt. 450,Philadelphia,19115,45,90
1625,1316,17/01/2025 15:34,Chocolate Brownie,Desserts,,5,1,Stephanie,Charles,TRUE,30596 Adam Branch Apt. 595,Suite 726,Philadelphia,19114,5,32
1626,1316,17/01/2025 15:34,Coca Cola,Beverages,33CL,3,4,Stephanie,Charles,TRUE,30596 Adam Branch Apt. 595,Suite 726,Philadelphia,19114,12,32
1627,1316,17/01/2025 15:34,Margherita,Special Pizza,Large,15,1,Stephanie,Charles,TRUE,30596 Adam Branch Apt. 595,Suite 726,Philadelphia,19114,15,32
1628,1542,17/01/2025 15:59,Chocolate Brownie,Desserts,,5,3,Sarah,Washington,TRUE,0180 Jane Neck Suite 808,Apt. 699,Philadelphia,19107,15,15
1629,1729,17/01/2025 16:38,Pepperoni,Signature Pizza,Large,17,3,Laura,Aguilar,TRUE,5481 Tyrone Valleys,Apt. 407,New York,10004,51,128
1630,1729,17/01/2025 16:38,Margherita,Special Pizza,Regular,13,5,Laura,Aguilar,TRUE,5481 Tyrone Valleys,Apt. 407,New York,10004,65,128
1631,1729,17/01/2025 16:38,Garlic Bread,Sides,,6,2,Laura,Aguilar,TRUE,5481 Tyrone Valleys,Apt. 407,New York,10004,12,128
1632,1969,17/01/2025 18:04,Chocolate Brownie,Desserts,,5,1,Kevin,Daniels,TRUE,284 Anthony Ports,Suite 216,New York,10003,5,8
1633,1969,17/01/2025 18:04,Coca Cola,Beverages,33CL,3,1,Kevin,Daniels,TRUE,284 Anthony Ports,Suite 216,New York,10003,3,8
1634,1553,17/01/2025 18:06,Pepperoni,Signature Pizza,Large,17,5,Lisa,Harper,TRUE,174 Aaron Village Apt. 490,Suite 976,New York,10001,85,139
1635,1553,17/01/2025 18:06,Coca Cola,Beverages,1.5L,6,4,Lisa,Harper,TRUE,174 Aaron Village Apt. 490,Suite 976,New York,10001,24,139
1636,1553,17/01/2025 18:06,Garlic Bread,Sides,,6,5,Lisa,Harper,TRUE,174 Aaron Village Apt. 490,Suite 976,New York,10001,30,139
1637,1465,17/01/2025 18:09,Coca Cola,Beverages,1.5L,6,2,Dawn,Bennett,TRUE,71452 Johnson Camp Suite 553,Apt. 513,New York,10004,12,82
1638,1465,17/01/2025 18:09,Coca Cola,Beverages,33CL,3,3,Dawn,Bennett,TRUE,71452 Johnson Camp Suite 553,Apt. 513,New York,10004,9,82
1639,1465,17/01/2025 18:09,Chocolate Brownie,Desserts,,5,2,Dawn,Bennett,TRUE,71452 Johnson Camp Suite 553,Apt. 513,New York,10004,10,82
1640,1465,17/01/2025 18:09,Pepperoni,Signature Pizza,Large,17,3,Dawn,Bennett,TRUE,71452 Johnson Camp Suite 553,Apt. 513,New York,10004,51,82
1641,1251,17/01/2025 18:18,Margherita,Special Pizza,Regular,13,3,Mark,Robinson,FALSE,0406 Morgan Turnpike,Suite 540,New York,10003,39,134
1642,1251,17/01/2025 18:18,Coca Cola,Beverages,1.5L,6,5,Mark,Robinson,FALSE,0406 Morgan Turnpike,Suite 540,New York,10003,30,134
1643,1251,17/01/2025 18:18,Chocolate Brownie,Desserts,,5,4,Mark,Robinson,FALSE,0406 Morgan Turnpike,Suite 540,New York,10003,20,134
1644,1251,17/01/2025 18:18,Margherita,Special Pizza,Large,15,3,Mark,Robinson,FALSE,0406 Morgan Turnpike,Suite 540,New York,10003,45,134
1645,1675,17/01/2025 19:02,Pepperoni,Signature Pizza,Large,17,2,David,Hood,TRUE,11895 Rodriguez Cliff Apt. 849,Apt. 764,New York,10003,34,106
1646,1675,17/01/2025 19:02,Margherita,Special Pizza,Regular,13,4,David,Hood,TRUE,11895 Rodriguez Cliff Apt. 849,Apt. 764,New York,10003,52,106
1647,1675,17/01/2025 19:02,Chocolate Brownie,Desserts,,5,4,David,Hood,TRUE,11895 Rodriguez Cliff Apt. 849,Apt. 764,New York,10003,20,106
1648,1087,17/01/2025 22:23,Pepperoni,Signature Pizza,Large,17,5,Alejandro,Adams,TRUE,03180 Steven Springs Apt. 381,Apt. 433,New York,10003,85,85
1649,1684,17/01/2025 23:28,Margherita,Special Pizza,Regular,13,2,Lisa,Paul,TRUE,83668 Ryan Pine Apt. 893,Suite 594,Philadelphia,19106,26,56
1650,1684,17/01/2025 23:28,Coca Cola,Beverages,1.5L,6,5,Lisa,Paul,TRUE,83668 Ryan Pine Apt. 893,Suite 594,Philadelphia,19106,30,56
1651,1187,17/01/2025 23:36,Margherita,Special Pizza,Large,15,4,Angel,Sanders,TRUE,827 Bradley Light Suite 092,Suite 108,New York,10009,60,80
1652,1187,17/01/2025 23:36,Chocolate Brownie,Desserts,,5,2,Angel,Sanders,TRUE,827 Bradley Light Suite 092,Suite 108,New York,10009,10,80
1653,1187,17/01/2025 23:36,Chocolate Brownie,Desserts,,5,2,Angel,Sanders,TRUE,827 Bradley Light Suite 092,Suite 108,New York,10009,10,80
1654,1074,18/01/2025 00:12,Margherita,Special Pizza,Regular,13,3,Travis,Jackson,TRUE,4804 Cook Parkways Suite 578,Suite 578,Philadelphia,19111,39,114
1655,1074,18/01/2025 00:12,Pepperoni,Signature Pizza,Regular,15,5,Travis,Jackson,TRUE,4804 Cook Parkways Suite 578,Suite 578,Philadelphia,19111,75,114
1656,1510,18/01/2025 00:23,Margherita,Special Pizza,Regular,13,2,Christian,Miller,TRUE,72340 Carl Glen Apt. 912,Suite 124,Philadelphia,19107,26,68
1657,1510,18/01/2025 00:23,Chocolate Brownie,Desserts,,5,5,Christian,Miller,TRUE,72340 Carl Glen Apt. 912,Suite 124,Philadelphia,19107,25,68
1658,1510,18/01/2025 00:23,Pepperoni,Signature Pizza,Large,17,1,Christian,Miller,TRUE,72340 Carl Glen Apt. 912,Suite 124,Philadelphia,19107,17,68
1659,1412,18/01/2025 02:51,Chocolate Brownie,Desserts,,5,2,Jason,Tyler,FALSE,76374 Mercer Highway,Suite 538,Philadelphia,19106,10,32
1660,1412,18/01/2025 02:51,Chocolate Brownie,Desserts,,5,1,Jason,Tyler,FALSE,76374 Mercer Highway,Suite 538,Philadelphia,19106,5,32
1661,1412,18/01/2025 02:51,Pepperoni,Signature Pizza,Large,17,1,Jason,Tyler,FALSE,76374 Mercer Highway,Suite 538,Philadelphia,19106,17,32
1662,1724,18/01/2025 04:37,Margherita,Special Pizza,Regular,13,4,Margaret,Thomas,TRUE,1195 Kathleen Prairie,Apt. 009,Philadelphia,19111,52,52
1663,1538,18/01/2025 04:38,Margherita,Special Pizza,Regular,13,1,Tanner,Flores,TRUE,74050 Day Centers Apt. 049,Apt. 441,Philadelphia,19103,13,39
1664,1538,18/01/2025 04:38,Margherita,Special Pizza,Regular,13,2,Tanner,Flores,TRUE,74050 Day Centers Apt. 049,Apt. 441,Philadelphia,19103,26,39
1665,1528,18/01/2025 06:35,Margherita,Special Pizza,Regular,13,3,Stephanie,Reynolds,TRUE,15628 Gabrielle Wall Apt. 065,Apt. 377,Philadelphia,19107,39,98
1666,1528,18/01/2025 06:35,Pepperoni,Signature Pizza,Large,17,2,Stephanie,Reynolds,TRUE,15628 Gabrielle Wall Apt. 065,Apt. 377,Philadelphia,19107,34,98
1667,1528,18/01/2025 06:35,Chocolate Brownie,Desserts,,5,5,Stephanie,Reynolds,TRUE,15628 Gabrielle Wall Apt. 065,Apt. 377,Philadelphia,19107,25,98
1668,1949,18/01/2025 06:49,Coca Cola,Beverages,33CL,3,4,Stephen,Howell,TRUE,91606 Hoffman Lane,Suite 344,New York,10006,12,172
1669,1949,18/01/2025 06:49,Pepperoni,Signature Pizza,Large,17,3,Stephen,Howell,TRUE,91606 Hoffman Lane,Suite 344,New York,10006,51,172
1670,1949,18/01/2025 06:49,Coca Cola,Beverages,1.5L,6,4,Stephen,Howell,TRUE,91606 Hoffman Lane,Suite 344,New York,10006,24,172
1671,1949,18/01/2025 06:49,Chocolate Brownie,Desserts,,5,4,Stephen,Howell,TRUE,91606 Hoffman Lane,Suite 344,New York,10006,20,172
1672,1949,18/01/2025 06:49,Margherita,Special Pizza,Regular,13,5,Stephen,Howell,TRUE,91606 Hoffman Lane,Suite 344,New York,10006,65,172
1673,1126,18/01/2025 07:24,Garlic Bread,Sides,,6,2,Paul,Huffman,TRUE,82848 Carter Stravenue,Apt. 790,Philadelphia,19114,12,27
1674,1126,18/01/2025 07:24,Pepperoni,Signature Pizza,Regular,15,1,Paul,Huffman,TRUE,82848 Carter Stravenue,Apt. 790,Philadelphia,19114,15,27
1675,1800,18/01/2025 10:16,Chocolate Brownie,Desserts,,5,3,Amanda,Carpenter,TRUE,58199 Reed Square Apt. 152,Apt. 722,Philadelphia,19114,15,120
1676,1800,18/01/2025 10:16,Coca Cola,Beverages,1.5L,6,1,Amanda,Carpenter,TRUE,58199 Reed Square Apt. 152,Apt. 722,Philadelphia,19114,6,120
1677,1800,18/01/2025 10:16,Margherita,Special Pizza,Large,15,2,Amanda,Carpenter,TRUE,58199 Reed Square Apt. 152,Apt. 722,Philadelphia,19114,30,120
1678,1800,18/01/2025 10:16,Pepperoni,Signature Pizza,Regular,15,2,Amanda,Carpenter,TRUE,58199 Reed Square Apt. 152,Apt. 722,Philadelphia,19114,30,120
1679,1800,18/01/2025 10:16,Margherita,Special Pizza,Regular,13,3,Amanda,Carpenter,TRUE,58199 Reed Square Apt. 152,Apt. 722,Philadelphia,19114,39,120
1680,1795,18/01/2025 10:28,Coca Cola,Beverages,33CL,3,4,Jason,Mcdonald,TRUE,01784 Misty Forest Apt. 583,Suite 706,New York,10003,12,49
